id,digit
10445,2
10446,8
10447,7
10448,0
10449,3
10450,2
10451,1
10452,9
10453,4
10454,7
10455,8
10456,1
10457,2
10458,3
10459,9
10460,9
10461,1
10462,2
10463,7
10464,4
10465,0
10466,0
10467,5
10468,2
10469,8
10470,1
10471,1
10472,8
10473,5
10474,7
10475,1
10476,5
10477,0
10478,3
10479,6
10480,6
10481,0
10482,4
10483,7
10484,7
10485,3
10486,1
10487,8
10488,3
10489,0
10490,5
10491,9
10492,5
10493,3
10494,4
10495,3
10496,5
10497,2
10498,9
10499,4
10500,4
10501,0
10502,2
10503,5
10504,6
10505,6
10506,7
10507,3
10508,1
10509,0
10510,6
10511,5
10512,0
10513,0
10514,4
10515,6
10516,0
10517,5
10518,7
10519,5
10520,7
10521,8
10522,6
10523,2
10524,5
10525,3
10526,6
10527,8
10528,7
10529,3
10530,7
10531,0
10532,1
10533,1
10534,4
10535,7
10536,3
10537,2
10538,5
10539,8
10540,7
10541,6
10542,0
10543,3
10544,5
10545,6
10546,1
10547,8
10548,9
10549,3
10550,8
10551,3
10552,1
10553,0
10554,2
10555,0
10556,1
10557,2
10558,6
10559,9
10560,7
10561,6
10562,3
10563,6
10564,5
10565,1
10566,6
10567,3
10568,8
10569,2
10570,4
10571,3
10572,7
10573,9
10574,9
10575,7
10576,4
10577,8
10578,3
10579,3
10580,9
10581,9
10582,0
10583,5
10584,1
10585,5
10586,2
10587,7
10588,4
10589,7
10590,9
10591,9
10592,4
10593,5
10594,5
10595,1
10596,3
10597,6
10598,4
10599,6
10600,4
10601,8
10602,0
10603,4
10604,6
10605,3
10606,2
10607,6
10608,1
10609,3
10610,6
10611,1
10612,3
10613,9
10614,1
10615,9
10616,9
10617,1
10618,1
10619,4
10620,6
10621,6
10622,0
10623,6
10624,8
10625,3
10626,7
10627,8
10628,6
10629,0
10630,3
10631,7
10632,7
10633,1
10634,6
10635,4
10636,6
10637,5
10638,0
10639,7
10640,2
10641,8
10642,0
10643,0
10644,1
10645,1
10646,7
10647,8
10648,5
10649,1
10650,1
10651,7
10652,8
10653,5
10654,5
10655,1
10656,8
10657,3
10658,3
10659,9
10660,2
10661,3
10662,2
10663,6
10664,5
10665,4
10666,1
10667,8
10668,2
10669,7
10670,9
10671,2
10672,9
10673,2
10674,9
10675,1
10676,0
10677,1
10678,2
10679,6
10680,9
10681,3
10682,1
10683,6
10684,2
10685,9
10686,4
10687,3
10688,0
10689,2
10690,8
10691,7
10692,3
10693,2
10694,3
10695,3
10696,8
10697,1
10698,7
10699,5
10700,9
10701,6
10702,1
10703,2
10704,2
10705,6
10706,2
10707,2
10708,4
10709,9
10710,4
10711,7
10712,6
10713,8
10714,7
10715,2
10716,6
10717,9
10718,6
10719,9
10720,0
10721,3
10722,5
10723,2
10724,2
10725,1
10726,2
10727,1
10728,5
10729,1
10730,9
10731,0
10732,9
10733,5
10734,9
10735,1
10736,6
10737,4
10738,0
10739,8
10740,1
10741,9
10742,2
10743,7
10744,1
10745,0
10746,8
10747,4
10748,8
10749,2
10750,3
10751,4
10752,0
10753,5
10754,4
10755,1
10756,2
10757,4
10758,6
10759,5
10760,5
10761,2
10762,0
10763,5
10764,1
10765,6
10766,3
10767,6
10768,5
10769,9
10770,8
10771,2
10772,7
10773,7
10774,7
10775,1
10776,7
10777,9
10778,6
10779,9
10780,8
10781,7
10782,0
10783,7
10784,2
10785,8
10786,6
10787,8
10788,7
10789,2
10790,7
10791,9
10792,2
10793,2
10794,7
10795,1
10796,5
10797,5
10798,1
10799,9
10800,0
10801,8
10802,3
10803,7
10804,5
10805,1
10806,7
10807,5
10808,0
10809,4
10810,5
10811,3
10812,8
10813,2
10814,8
10815,6
10816,2
10817,7
10818,4
10819,3
10820,4
10821,1
10822,1
10823,3
10824,0
10825,0
10826,3
10827,7
10828,5
10829,2
10830,2
10831,4
10832,6
10833,4
10834,2
10835,0
10836,3
10837,5
10838,1
10839,9
10840,2
10841,3
10842,3
10843,6
10844,5
10845,3
10846,1
10847,9
10848,5
10849,9
10850,3
10851,2
10852,5
10853,8
10854,8
10855,1
10856,1
10857,1
10858,7
10859,2
10860,7
10861,1
10862,6
10863,3
10864,8
10865,0
10866,5
10867,3
10868,8
10869,7
10870,3
10871,2
10872,5
10873,5
10874,3
10875,1
10876,5
10877,9
10878,1
10879,5
10880,7
10881,1
10882,1
10883,0
10884,3
10885,8
10886,9
10887,1
10888,3
10889,6
10890,5
10891,8
10892,2
10893,9
10894,3
10895,1
10896,3
10897,1
10898,1
10899,1
10900,4
10901,5
10902,1
10903,1
10904,7
10905,0
10906,0
10907,5
10908,7
10909,7
10910,3
10911,0
10912,6
10913,5
10914,3
10915,1
10916,4
10917,8
10918,6
10919,2
10920,4
10921,9
10922,5
10923,0
10924,4
10925,7
10926,0
10927,4
10928,2
10929,0
10930,2
10931,8
10932,2
10933,0
10934,9
10935,1
10936,1
10937,2
10938,3
10939,3
10940,1
10941,0
10942,9
10943,3
10944,2
10945,5
10946,7
10947,5
10948,4
10949,4
10950,9
10951,4
10952,7
10953,6
10954,7
10955,1
10956,7
10957,7
10958,9
10959,4
10960,0
10961,0
10962,2
10963,5
10964,3
10965,4
10966,3
10967,9
10968,8
10969,3
10970,0
10971,2
10972,6
10973,3
10974,1
10975,7
10976,7
10977,6
10978,4
10979,8
10980,2
10981,9
10982,8
10983,7
10984,1
10985,4
10986,8
10987,3
10988,0
10989,0
10990,9
10991,4
10992,9
10993,2
10994,6
10995,8
10996,2
10997,3
10998,9
10999,1
11000,6
11001,4
11002,8
11003,5
11004,7
11005,5
11006,4
11007,4
11008,3
11009,1
11010,4
11011,2
11012,5
11013,5
11014,8
11015,7
11016,2
11017,3
11018,9
11019,5
11020,7
11021,0
11022,7
11023,1
11024,5
11025,9
11026,1
11027,4
11028,5
11029,8
11030,0
11031,7
11032,4
11033,9
11034,9
11035,4
11036,3
11037,9
11038,2
11039,0
11040,0
11041,0
11042,5
11043,3
11044,0
11045,4
11046,2
11047,2
11048,6
11049,9
11050,5
11051,2
11052,8
11053,8
11054,5
11055,7
11056,1
11057,9
11058,5
11059,0
11060,6
11061,1
11062,9
11063,5
11064,9
11065,6
11066,0
11067,5
11068,4
11069,5
11070,5
11071,8
11072,3
11073,5
11074,3
11075,8
11076,7
11077,0
11078,0
11079,5
11080,7
11081,9
11082,7
11083,3
11084,1
11085,2
11086,1
11087,5
11088,4
11089,7
11090,2
11091,8
11092,6
11093,9
11094,5
11095,5
11096,2
11097,2
11098,0
11099,6
11100,5
11101,2
11102,3
11103,0
11104,2
11105,5
11106,9
11107,4
11108,5
11109,6
11110,7
11111,1
11112,3
11113,4
11114,1
11115,2
11116,6
11117,7
11118,7
11119,6
11120,5
11121,5
11122,1
11123,0
11124,6
11125,7
11126,5
11127,7
11128,1
11129,8
11130,9
11131,5
11132,3
11133,6
11134,6
11135,7
11136,2
11137,7
11138,0
11139,8
11140,6
11141,6
11142,6
11143,2
11144,2
11145,3
11146,4
11147,7
11148,6
11149,6
11150,1
11151,8
11152,8
11153,0
11154,1
11155,4
11156,9
11157,5
11158,0
11159,9
11160,4
11161,2
11162,1
11163,4
11164,0
11165,6
11166,0
11167,1
11168,9
11169,4
11170,6
11171,0
11172,4
11173,1
11174,0
11175,1
11176,3
11177,1
11178,9
11179,7
11180,3
11181,8
11182,6
11183,5
11184,2
11185,8
11186,8
11187,2
11188,4
11189,4
11190,6
11191,2
11192,6
11193,2
11194,5
11195,8
11196,6
11197,6
11198,9
11199,2
11200,0
11201,6
11202,8
11203,4
11204,7
11205,6
11206,0
11207,1
11208,9
11209,0
11210,1
11211,8
11212,4
11213,4
11214,7
11215,3
11216,5
11217,4
11218,4
11219,7
11220,1
11221,0
11222,6
11223,2
11224,3
11225,2
11226,8
11227,1
11228,7
11229,0
11230,3
11231,6
11232,5
11233,0
11234,3
11235,5
11236,3
11237,6
11238,3
11239,6
11240,0
11241,0
11242,7
11243,8
11244,2
11245,0
11246,2
11247,4
11248,5
11249,2
11250,8
11251,9
11252,2
11253,4
11254,1
11255,0
11256,3
11257,3
11258,4
11259,2
11260,5
11261,9
11262,9
11263,9
11264,8
11265,4
11266,8
11267,8
11268,6
11269,3
11270,9
11271,2
11272,8
11273,4
11274,2
11275,2
11276,5
11277,3
11278,0
11279,0
11280,0
11281,9
11282,8
11283,7
11284,8
11285,7
11286,0
11287,1
11288,5
11289,2
11290,6
11291,1
11292,4
11293,1
11294,1
11295,2
11296,0
11297,6
11298,6
11299,6
11300,1
11301,5
11302,5
11303,9
11304,3
11305,1
11306,9
11307,5
11308,1
11309,3
11310,1
11311,4
11312,3
11313,1
11314,5
11315,6
11316,8
11317,6
11318,4
11319,0
11320,2
11321,0
11322,9
11323,4
11324,1
11325,2
11326,9
11327,6
11328,0
11329,0
11330,8
11331,5
11332,1
11333,8
11334,4
11335,5
11336,4
11337,5
11338,2
11339,7
11340,5
11341,5
11342,1
11343,8
11344,7
11345,3
11346,7
11347,3
11348,5
11349,9
11350,2
11351,1
11352,8
11353,4
11354,6
11355,3
11356,8
11357,4
11358,6
11359,7
11360,5
11361,6
11362,1
11363,8
11364,5
11365,3
11366,9
11367,9
11368,5
11369,3
11370,9
11371,5
11372,2
11373,0
11374,3
11375,9
11376,9
11377,7
11378,8
11379,5
11380,7
11381,5
11382,9
11383,4
11384,8
11385,1
11386,1
11387,9
11388,2
11389,0
11390,8
11391,8
11392,0
11393,5
11394,3
11395,1
11396,6
11397,6
11398,0
11399,6
11400,7
11401,3
11402,4
11403,4
11404,6
11405,8
11406,3
11407,9
11408,0
11409,4
11410,9
11411,0
11412,3
11413,1
11414,0
11415,3
11416,8
11417,8
11418,9
11419,4
11420,8
11421,2
11422,8
11423,2
11424,0
11425,5
11426,8
11427,1
11428,2
11429,6
11430,7
11431,5
11432,1
11433,6
11434,3
11435,3
11436,6
11437,1
11438,6
11439,5
11440,3
11441,6
11442,9
11443,8
11444,0
11445,9
11446,6
11447,7
11448,5
11449,3
11450,7
11451,0
11452,7
11453,5
11454,4
11455,5
11456,2
11457,9
11458,1
11459,9
11460,0
11461,0
11462,9
11463,7
11464,4
11465,3
11466,4
11467,7
11468,1
11469,5
11470,1
11471,3
11472,4
11473,8
11474,4
11475,1
11476,1
11477,2
11478,0
11479,5
11480,2
11481,6
11482,5
11483,9
11484,7
11485,4
11486,2
11487,6
11488,3
11489,3
11490,3
11491,6
11492,2
11493,6
11494,7
11495,0
11496,7
11497,3
11498,2
11499,4
11500,4
11501,6
11502,2
11503,5
11504,6
11505,5
11506,1
11507,6
11508,4
11509,9
11510,2
11511,1
11512,7
11513,6
11514,9
11515,5
11516,1
11517,5
11518,5
11519,2
11520,7
11521,0
11522,4
11523,7
11524,7
11525,5
11526,9
11527,3
11528,9
11529,0
11530,6
11531,2
11532,6
11533,0
11534,2
11535,7
11536,4
11537,9
11538,4
11539,0
11540,2
11541,5
11542,2
11543,9
11544,3
11545,7
11546,4
11547,4
11548,8
11549,7
11550,9
11551,3
11552,2
11553,5
11554,1
11555,6
11556,0
11557,2
11558,8
11559,4
11560,7
11561,0
11562,7
11563,6
11564,2
11565,8
11566,7
11567,7
11568,2
11569,1
11570,9
11571,5
11572,7
11573,5
11574,1
11575,6
11576,7
11577,4
11578,9
11579,5
11580,3
11581,8
11582,6
11583,1
11584,6
11585,4
11586,2
11587,1
11588,2
11589,1
11590,9
11591,8
11592,7
11593,1
11594,0
11595,6
11596,8
11597,4
11598,0
11599,1
11600,5
11601,0
11602,4
11603,4
11604,2
11605,9
11606,4
11607,6
11608,8
11609,3
11610,8
11611,0
11612,0
11613,9
11614,3
11615,9
11616,6
11617,3
11618,9
11619,4
11620,8
11621,3
11622,7
11623,9
11624,2
11625,9
11626,3
11627,3
11628,2
11629,6
11630,6
11631,7
11632,7
11633,7
11634,9
11635,8
11636,2
11637,9
11638,5
11639,0
11640,5
11641,5
11642,7
11643,5
11644,6
11645,8
11646,3
11647,0
11648,8
11649,7
11650,9
11651,5
11652,5
11653,0
11654,7
11655,5
11656,3
11657,0
11658,1
11659,9
11660,6
11661,5
11662,3
11663,1
11664,1
11665,1
11666,1
11667,6
11668,0
11669,7
11670,3
11671,4
11672,4
11673,5
11674,8
11675,6
11676,3
11677,6
11678,2
11679,8
11680,3
11681,6
11682,9
11683,9
11684,9
11685,2
11686,4
11687,2
11688,2
11689,4
11690,5
11691,5
11692,9
11693,4
11694,7
11695,5
11696,7
11697,5
11698,8
11699,8
11700,1
11701,7
11702,5
11703,2
11704,4
11705,3
11706,1
11707,1
11708,1
11709,2
11710,7
11711,2
11712,2
11713,4
11714,8
11715,8
11716,0
11717,5
11718,1
11719,4
11720,0
11721,4
11722,0
11723,6
11724,7
11725,3
11726,8
11727,1
11728,2
11729,5
11730,7
11731,6
11732,1
11733,8
11734,0
11735,3
11736,4
11737,7
11738,0
11739,1
11740,7
11741,9
11742,1
11743,8
11744,6
11745,7
11746,3
11747,2
11748,6
11749,8
11750,0
11751,4
11752,2
11753,0
11754,7
11755,6
11756,2
11757,5
11758,9
11759,6
11760,6
11761,5
11762,4
11763,8
11764,9
11765,7
11766,1
11767,8
11768,9
11769,0
11770,2
11771,2
11772,8
11773,7
11774,7
11775,8
11776,1
11777,8
11778,6
11779,6
11780,4
11781,7
11782,7
11783,3
11784,5
11785,5
11786,7
11787,9
11788,0
11789,7
11790,3
11791,3
11792,0
11793,7
11794,4
11795,4
11796,3
11797,2
11798,4
11799,8
11800,4
11801,4
11802,4
11803,0
11804,7
11805,5
11806,0
11807,7
11808,4
11809,1
11810,4
11811,2
11812,3
11813,0
11814,2
11815,3
11816,9
11817,0
11818,9
11819,5
11820,9
11821,3
11822,2
11823,7
11824,2
11825,9
11826,7
11827,4
11828,4
11829,5
11830,4
11831,0
11832,6
11833,2
11834,9
11835,8
11836,9
11837,3
11838,9
11839,0
11840,2
11841,7
11842,6
11843,8
11844,5
11845,1
11846,6
11847,0
11848,3
11849,2
11850,6
11851,1
11852,9
11853,5
11854,6
11855,6
11856,9
11857,6
11858,0
11859,9
11860,2
11861,5
11862,6
11863,8
11864,2
11865,8
11866,7
11867,4
11868,5
11869,9
11870,6
11871,3
11872,5
11873,6
11874,9
11875,2
11876,0
11877,8
11878,3
11879,7
11880,9
11881,1
11882,5
11883,0
11884,7
11885,4
11886,8
11887,5
11888,7
11889,3
11890,1
11891,9
11892,0
11893,8
11894,9
11895,1
11896,7
11897,1
11898,1
11899,6
11900,6
11901,7
11902,9
11903,2
11904,2
11905,0
11906,8
11907,1
11908,3
11909,4
11910,1
11911,9
11912,8
11913,7
11914,4
11915,1
11916,5
11917,1
11918,0
11919,8
11920,0
11921,8
11922,1
11923,0
11924,2
11925,1
11926,7
11927,5
11928,0
11929,1
11930,6
11931,6
11932,9
11933,9
11934,9
11935,7
11936,1
11937,0
11938,9
11939,6
11940,1
11941,4
11942,0
11943,2
11944,4
11945,5
11946,9
11947,2
11948,6
11949,9
11950,2
11951,4
11952,7
11953,0
11954,7
11955,2
11956,1
11957,0
11958,5
11959,8
11960,0
11961,1
11962,0
11963,4
11964,7
11965,2
11966,4
11967,2
11968,7
11969,7
11970,0
11971,4
11972,0
11973,2
11974,3
11975,5
11976,8
11977,0
11978,9
11979,0
11980,8
11981,2
11982,4
11983,0
11984,9
11985,5
11986,2
11987,7
11988,4
11989,7
11990,6
11991,4
11992,2
11993,4
11994,1
11995,3
11996,5
11997,4
11998,9
11999,3
12000,9
12001,3
12002,0
12003,1
12004,1
12005,7
12006,2
12007,9
12008,1
12009,7
12010,9
12011,9
12012,5
12013,4
12014,3
12015,2
12016,5
12017,1
12018,4
12019,8
12020,2
12021,3
12022,2
12023,3
12024,6
12025,6
12026,1
12027,1
12028,0
12029,4
12030,2
12031,5
12032,6
12033,5
12034,9
12035,7
12036,6
12037,6
12038,7
12039,5
12040,5
12041,9
12042,8
12043,5
12044,4
12045,8
12046,3
12047,3
12048,8
12049,0
12050,7
12051,5
12052,8
12053,0
12054,7
12055,8
12056,6
12057,0
12058,6
12059,6
12060,7
12061,5
12062,4
12063,9
12064,7
12065,1
12066,1
12067,1
12068,5
12069,9
12070,1
12071,6
12072,4
12073,4
12074,5
12075,8
12076,8
12077,2
12078,1
12079,0
12080,0
12081,1
12082,6
12083,3
12084,8
12085,8
12086,9
12087,7
12088,8
12089,5
12090,1
12091,6
12092,1
12093,3
12094,8
12095,3
12096,3
12097,9
12098,7
12099,6
12100,5
12101,4
12102,5
12103,1
12104,9
12105,9
12106,4
12107,2
12108,7
12109,5
12110,7
12111,3
12112,9
12113,1
12114,0
12115,2
12116,7
12117,5
12118,5
12119,0
12120,2
12121,7
12122,0
12123,9
12124,3
12125,4
12126,0
12127,8
12128,1
12129,0
12130,6
12131,0
12132,5
12133,6
12134,1
12135,4
12136,8
12137,4
12138,1
12139,5
12140,0
12141,0
12142,7
12143,1
12144,2
12145,4
12146,1
12147,4
12148,4
12149,0
12150,3
12151,3
12152,6
12153,6
12154,8
12155,9
12156,4
12157,4
12158,6
12159,9
12160,2
12161,2
12162,2
12163,9
12164,3
12165,1
12166,9
12167,3
12168,2
12169,0
12170,3
12171,6
12172,2
12173,2
12174,6
12175,5
12176,8
12177,9
12178,3
12179,8
12180,4
12181,7
12182,2
12183,3
12184,2
12185,7
12186,9
12187,9
12188,9
12189,3
12190,3
12191,1
12192,2
12193,2
12194,7
12195,5
12196,9
12197,5
12198,9
12199,2
12200,0
12201,2
12202,4
12203,1
12204,9
12205,1
12206,6
12207,2
12208,7
12209,1
12210,0
12211,1
12212,5
12213,3
12214,9
12215,6
12216,4
12217,1
12218,2
12219,2
12220,7
12221,4
12222,8
12223,4
12224,7
12225,3
12226,3
12227,8
12228,6
12229,9
12230,2
12231,3
12232,9
12233,0
12234,7
12235,1
12236,8
12237,8
12238,2
12239,6
12240,3
12241,6
12242,7
12243,7
12244,9
12245,7
12246,8
12247,5
12248,5
12249,1
12250,2
12251,1
12252,0
12253,2
12254,3
12255,2
12256,2
12257,8
12258,6
12259,5
12260,3
12261,9
12262,3
12263,8
12264,9
12265,5
12266,0
12267,8
12268,5
12269,3
12270,1
12271,2
12272,3
12273,3
12274,1
12275,8
12276,2
12277,6
12278,4
12279,3
12280,4
12281,1
12282,0
12283,7
12284,7
12285,7
12286,9
12287,6
12288,0
12289,1
12290,0
12291,0
12292,1
12293,6
12294,8
12295,7
12296,9
12297,6
12298,8
12299,4
12300,3
12301,4
12302,9
12303,7
12304,6
12305,8
12306,2
12307,8
12308,6
12309,0
12310,7
12311,9
12312,7
12313,2
12314,3
12315,1
12316,6
12317,5
12318,4
12319,4
12320,6
12321,2
12322,8
12323,5
12324,4
12325,2
12326,7
12327,3
12328,6
12329,6
12330,5
12331,5
12332,3
12333,4
12334,5
12335,2
12336,5
12337,3
12338,8
12339,5
12340,4
12341,9
12342,3
12343,7
12344,9
12345,1
12346,3
12347,9
12348,0
12349,9
12350,8
12351,4
12352,3
12353,3
12354,1
12355,4
12356,2
12357,0
12358,7
12359,0
12360,5
12361,3
12362,1
12363,9
12364,9
12365,0
12366,4
12367,6
12368,6
12369,4
12370,7
12371,0
12372,3
12373,9
12374,2
12375,3
12376,8
12377,7
12378,3
12379,6
12380,2
12381,4
12382,4
12383,5
12384,7
12385,3
12386,3
12387,1
12388,1
12389,1
12390,8
12391,7
12392,5
12393,0
12394,1
12395,1
12396,0
12397,5
12398,4
12399,5
12400,5
12401,9
12402,9
12403,9
12404,5
12405,1
12406,3
12407,6
12408,6
12409,1
12410,1
12411,1
12412,7
12413,6
12414,1
12415,8
12416,9
12417,1
12418,9
12419,9
12420,2
12421,1
12422,7
12423,0
12424,7
12425,0
12426,9
12427,1
12428,8
12429,4
12430,1
12431,0
12432,8
12433,7
12434,3
12435,1
12436,2
12437,3
12438,6
12439,8
12440,2
12441,0
12442,5
12443,0
12444,6
12445,0
12446,3
12447,1
12448,7
12449,2
12450,0
12451,6
12452,4
12453,0
12454,6
12455,2
12456,4
12457,2
12458,9
12459,5
12460,8
12461,7
12462,2
12463,8
12464,0
12465,0
12466,0
12467,1
12468,5
12469,1
12470,1
12471,4
12472,4
12473,4
12474,5
12475,4
12476,2
12477,1
12478,3
12479,7
12480,2
12481,7
12482,6
12483,1
12484,9
12485,9
12486,1
12487,2
12488,4
12489,4
12490,5
12491,7
12492,2
12493,6
12494,0
12495,3
12496,2
12497,9
12498,1
12499,9
12500,2
12501,7
12502,3
12503,8
12504,5
12505,7
12506,1
12507,5
12508,7
12509,1
12510,1
12511,3
12512,5
12513,1
12514,4
12515,5
12516,0
12517,7
12518,1
12519,5
12520,1
12521,3
12522,1
12523,4
12524,5
12525,7
12526,8
12527,5
12528,4
12529,2
12530,8
12531,2
12532,0
12533,4
12534,8
12535,8
12536,3
12537,5
12538,8
12539,5
12540,6
12541,7
12542,5
12543,7
12544,2
12545,6
12546,0
12547,2
12548,6
12549,6
12550,3
12551,5
12552,3
12553,8
12554,2
12555,1
12556,5
12557,6
12558,0
12559,8
12560,6
12561,8
12562,9
12563,9
12564,8
12565,3
12566,4
12567,6
12568,1
12569,2
12570,7
12571,9
12572,6
12573,7
12574,0
12575,3
12576,7
12577,8
12578,9
12579,3
12580,2
12581,4
12582,2
12583,0
12584,6
12585,7
12586,3
12587,6
12588,3
12589,0
12590,5
12591,6
12592,1
12593,6
12594,2
12595,7
12596,5
12597,1
12598,2
12599,5
12600,2
12601,9
12602,9
12603,8
12604,5
12605,3
12606,5
12607,0
12608,8
12609,6
12610,6
12611,4
12612,5
12613,1
12614,9
12615,9
12616,6
12617,1
12618,4
12619,8
12620,6
12621,6
12622,8
12623,0
12624,7
12625,5
12626,1
12627,9
12628,5
12629,1
12630,8
12631,8
12632,9
12633,0
12634,2
12635,0
12636,6
12637,1
12638,1
12639,4
12640,1
12641,6
12642,0
12643,9
12644,0
12645,4
12646,4
12647,5
12648,5
12649,5
12650,3
12651,2
12652,4
12653,4
12654,9
12655,0
12656,2
12657,0
12658,3
12659,1
12660,8
12661,5
12662,7
12663,8
12664,2
12665,1
12666,0
12667,4
12668,0
12669,5
12670,9
12671,5
12672,8
12673,0
12674,9
12675,0
12676,7
12677,5
12678,1
12679,5
12680,0
12681,2
12682,7
12683,2
12684,9
12685,9
12686,3
12687,7
12688,3
12689,3
12690,9
12691,2
12692,6
12693,2
12694,4
12695,2
12696,1
12697,0
12698,6
12699,4
12700,5
12701,5
12702,5
12703,1
12704,6
12705,0
12706,2
12707,3
12708,9
12709,7
12710,7
12711,0
12712,3
12713,0
12714,4
12715,0
12716,6
12717,5
12718,8
12719,4
12720,2
12721,7
12722,8
12723,9
12724,4
12725,7
12726,6
12727,4
12728,1
12729,7
12730,3
12731,9
12732,7
12733,4
12734,0
12735,3
12736,5
12737,3
12738,4
12739,1
12740,1
12741,2
12742,9
12743,1
12744,1
12745,7
12746,3
12747,4
12748,4
12749,5
12750,6
12751,4
12752,7
12753,3
12754,7
12755,8
12756,5
12757,3
12758,3
12759,7
12760,3
12761,6
12762,2
12763,4
12764,0
12765,2
12766,6
12767,4
12768,9
12769,5
12770,4
12771,2
12772,6
12773,7
12774,5
12775,4
12776,9
12777,5
12778,0
12779,5
12780,3
12781,7
12782,8
12783,7
12784,2
12785,4
12786,6
12787,3
12788,7
12789,3
12790,8
12791,4
12792,8
12793,4
12794,1
12795,1
12796,2
12797,7
12798,1
12799,5
12800,5
12801,0
12802,9
12803,6
12804,2
12805,8
12806,1
12807,4
12808,4
12809,6
12810,3
12811,6
12812,7
12813,3
12814,7
12815,5
12816,5
12817,3
12818,5
12819,5
12820,7
12821,1
12822,4
12823,8
12824,0
12825,4
12826,0
12827,4
12828,9
12829,5
12830,0
12831,1
12832,5
12833,8
12834,7
12835,1
12836,3
12837,1
12838,1
12839,6
12840,5
12841,6
12842,1
12843,5
12844,0
12845,5
12846,7
12847,0
12848,3
12849,8
12850,4
12851,7
12852,1
12853,3
12854,6
12855,4
12856,1
12857,1
12858,6
12859,2
12860,3
12861,3
12862,1
12863,5
12864,6
12865,7
12866,0
12867,9
12868,5
12869,8
12870,2
12871,6
12872,4
12873,8
12874,9
12875,8
12876,2
12877,1
12878,8
12879,9
12880,7
12881,6
12882,3
12883,8
12884,3
12885,0
12886,4
12887,3
12888,8
12889,2
12890,7
12891,3
12892,7
12893,1
12894,0
12895,3
12896,8
12897,7
12898,6
12899,2
12900,8
12901,5
12902,5
12903,6
12904,3
12905,8
12906,5
12907,7
12908,4
12909,3
12910,4
12911,0
12912,3
12913,6
12914,0
12915,4
12916,9
12917,8
12918,1
12919,7
12920,7
12921,3
12922,0
12923,7
12924,5
12925,5
12926,5
12927,4
12928,8
12929,9
12930,7
12931,9
12932,9
12933,1
12934,6
12935,8
12936,9
12937,5
12938,9
12939,0
12940,9
12941,3
12942,8
12943,2
12944,6
12945,4
12946,2
12947,5
12948,2
12949,9
12950,3
12951,2
12952,8
12953,6
12954,7
12955,1
12956,8
12957,3
12958,7
12959,4
12960,9
12961,2
12962,3
12963,6
12964,3
12965,3
12966,6
12967,8
12968,9
12969,8
12970,0
12971,4
12972,4
12973,5
12974,7
12975,7
12976,5
12977,7
12978,3
12979,7
12980,7
12981,2
12982,1
12983,3
12984,6
12985,9
12986,3
12987,3
12988,5
12989,2
12990,2
12991,3
12992,1
12993,4
12994,5
12995,7
12996,4
12997,2
12998,5
12999,7
13000,1
13001,3
13002,9
13003,5
13004,1
13005,5
13006,7
13007,4
13008,0
13009,3
13010,3
13011,6
13012,1
13013,5
13014,8
13015,3
13016,1
13017,6
13018,0
13019,5
13020,1
13021,3
13022,3
13023,4
13024,9
13025,3
13026,4
13027,9
13028,3
13029,1
13030,1
13031,5
13032,7
13033,5
13034,1
13035,7
13036,5
13037,6
13038,6
13039,4
13040,3
13041,1
13042,1
13043,4
13044,0
13045,5
13046,0
13047,1
13048,1
13049,8
13050,5
13051,8
13052,4
13053,2
13054,8
13055,4
13056,4
13057,0
13058,0
13059,1
13060,4
13061,1
13062,0
13063,4
13064,9
13065,6
13066,7
13067,6
13068,0
13069,6
13070,0
13071,3
13072,3
13073,3
13074,8
13075,2
13076,8
13077,4
13078,6
13079,0
13080,4
13081,1
13082,9
13083,0
13084,3
13085,9
13086,4
13087,7
13088,8
13089,5
13090,7
13091,9
13092,6
13093,0
13094,6
13095,8
13096,3
13097,2
13098,9
13099,6
13100,5
13101,2
13102,8
13103,0
13104,2
13105,4
13106,7
13107,6
13108,9
13109,9
13110,5
13111,1
13112,3
13113,5
13114,2
13115,2
13116,1
13117,0
13118,0
13119,2
13120,6
13121,8
13122,2
13123,0
13124,8
13125,7
13126,3
13127,8
13128,4
13129,7
13130,1
13131,4
13132,9
13133,3
13134,1
13135,7
13136,6
13137,4
13138,9
13139,1
13140,7
13141,4
13142,2
13143,2
13144,6
13145,3
13146,7
13147,5
13148,5
13149,3
13150,7
13151,7
13152,2
13153,9
13154,1
13155,0
13156,7
13157,0
13158,0
13159,5
13160,0
13161,7
13162,4
13163,7
13164,3
13165,6
13166,6
13167,9
13168,9
13169,1
13170,5
13171,2
13172,4
13173,9
13174,0
13175,4
13176,9
13177,7
13178,5
13179,6
13180,1
13181,1
13182,6
13183,6
13184,5
13185,3
13186,0
13187,2
13188,6
13189,4
13190,1
13191,3
13192,0
13193,7
13194,9
13195,1
13196,3
13197,3
13198,8
13199,6
13200,3
13201,5
13202,4
13203,9
13204,9
13205,3
13206,3
13207,0
13208,1
13209,0
13210,5
13211,9
13212,7
13213,0
13214,1
13215,6
13216,8
13217,6
13218,2
13219,8
13220,9
13221,7
13222,8
13223,4
13224,8
13225,6
13226,4
13227,5
13228,8
13229,0
13230,0
13231,3
13232,1
13233,6
13234,8
13235,7
13236,2
13237,4
13238,7
13239,1
13240,0
13241,6
13242,1
13243,0
